Acidosis (disorder),Acquired absence of organ (disorder),Acute Cholecystitis,Acute bacterial sinusitis (disorder),Acute bronchitis (disorder),Acute deep venous thrombosis (disorder),Acute exacerbation of chronic obstructive airways disease (disorder),Acute pulmonary embolism (disorder),Acute respiratory distress syndrome (disorder),Acute respiratory failure (disorder),Acute viral pharyngitis (disorder),Alcoholism,Alzheimer's disease (disorder),Anemia (disorder),Antepartum eclampsia,Appendicitis,Arteriosclerotic vascular disease (disorder),Asthma,Atopic dermatitis,Atrial Fibrillation,Bacterial infectious disease (disorder),Benign prostatic hyperplasia (disorder),Bleeding from anus,COVID-19,Carcinoma in situ of prostate (disorder),Cardiac Arrest,Child attention deficit disorder,Chill (finding),Cholelithiasis,Chronic congestive heart failure (disorder),Chronic intractable migraine without aura,Chronic kidney disease (disorder),Chronic kidney disease stage 1 (disorder),Chronic kidney disease stage 2 (disorder),Chronic kidney disease stage 3 (disorder),Chronic kidney disease stage 4 (disorder),Chronic low back pain (finding),Chronic neck pain (finding),Chronic obstructive bronchitis (disorder),Chronic pain,Chronic sinusitis (disorder),Contact dermatitis,Coronary Heart Disease,Coronary artery bypass grafting,Cough (finding),Cystitis,Death due to sepsis,Dehydration (disorder),Dementia (disorder),Depressive disorder (disorder),Diabetes,Diabetic retinopathy associated with type II diabetes mellitus (disorder),Diarrhea symptom (finding),Dyspnea (finding),End stage renal disease (disorder),Epilepsy (disorder),Escherichia coli urinary tract infection,Fatigue (finding),Fever (finding),Fibromyalgia (disorder),Gastroesophageal reflux disease (disorder),Gout,Headache (finding),Heart failure (disorder),Hemoptysis (finding),Hyperlipidemia,Hypokalemia (disorder),Hyponatremia (disorder),Hypoxemia (disorder),Hypoxia (disorder),Idiopathic atrophic hypothyroidism,Influenza (disorder),Injury of heart (disorder),Injury of kidney (disorder),Joint pain (finding),Loss of taste (finding),Major depression disorder,Malignant neoplasm of breast (disorder),Malignant tumor of colon,Metabolic syndrome X (disorder),Miscarriage in first trimester,Muscle pain (finding),Myocardial Infarction,Nasal congestion (finding),Nausea (finding),Neuropathy due to type 2 diabetes mellitus (disorder),Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),Obstructive sleep apnea syndrome (disorder),Opioid abuse (disorder),Osteoarthritis of hip,Osteoarthritis of knee,Osteoporosis (disorder),Overlapping malignant neoplasm of colon,Pain (finding),Paroxysmal atrial fibrillation (disorder),Perennial allergic rhinitis,Perennial allergic rhinitis with seasonal variation,Peripheral nerve disease (disorder),Peripheral vascular disease (disorder),Pleural effusion (disorder),Pneumonia (disorder),Polyp of colon,Preeclampsia,Primary malignant neoplasm of colon,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),Pulmonary emphysema (disorder),Radiologic infiltrate of lung (disorder),Reactive airway disease (disorder),Recurrent rectal polyp,Recurrent urinary tract infection,Renal dialysis (procedure),Respiratory distress (finding),Rheumatoid arthritis,Rupture of appendix,Seasonal allergic rhinitis,Secondary malignant neoplasm of colon,Seizure disorder,Sepsis caused by virus (disorder),Septic shock (disorder),Shock (disorder),Sinusitis (disorder),Smokes tobacco daily,Sore throat symptom (finding),Streptococcal sore throat (disorder),Stroke,Tubal pregnancy,Urinary tract infectious disease (disorder),Ventricular tachycardia (disorder),Viral sinusitis (disorder),Vomiting symptom (finding),Wheezing (finding)
0,0.0007730333421486258,0.004963687775901703,0.00010171491344060866,0.14714079378318448,0.009317086071159754,0.15955001322293874,0.02148218971865655,0.01373151331448217,0.4034420326708302,0.002359785991822121,0.03381003722765832,0.022865512541448828,0.2991639034115182,0,0.000610289480643652,0.3234737677238237,0.06406005248489534,0.0001220578961287304,0.14008177879040626,0.0331387187989503,0.06719287181886609,0.0032345342474113556,0.03385072319303456,0,0.048090811074719776,0.004394084260634294,0.0002034298268812173,0.02066847041113168,0.3574262058302988,0.00014240087881685213,0.4102772748540391,0.0019529263380596864,0.014606261570071404,0.20475212075594523,0.06198506825070692,0.021522875684032793,0.004251683381817442,0.28636816730068965,0.1163618609760563,0.005146774620094798,0.0017901824765547125,0.28899241206745735,0.08267388164452671,0.010903838720833248,0.05500742518868117,0.3293122037553146,0.1668938299733507,0.08552189922086376,0.23565311145920215,0.2511341212848628,0.2385825009662917,0.06058140244522652,0.010374921170942084,0.07954106231055598,0.06735561568037106,0.014158715950932725,0.0033769351262282078,0.019447891449844375,0.016843989665764794,0.32156152735114024,0.046727831234615616,0.009479829932664727,0.29845189901743396,0.014138372968244604,0.3671094655898448,0.2510730923367984,0.21120084626807983,0.043249181194946806,0.37335476127509815,0.005980836910307789,0.024838781862196634,0.00028480175763370425,0.3768537542974551,0.011880301889863092,0.0001220578961287304,0.2075187664015298,0.006835242183208902,0.0078117053522387455,0.0018105254592428342,0.00014240087881685213,0.022377280956933907,0.06391765160607848,0.00016274386150497386,0.006509754460198954,0.02876497752100413,0.23099456842362226,0.14410968936265436,0.013589112435665317,0.0032955631954757207,0.010008747482555893,0.05669589275179527,0.00010171491344060866,0.13953251825782698,0.09494070020546412,0.00046788860182679984,0.00046788860182679984,0.07640824297658523,0.11062513985800598,0.07823911141851618,0.2187684358280611,0.0015460666842972517,0.0001220578961287304,0.003498993022356938,0.1715727159916187,0.1079195231604858,0.015725125617918098,0.20656264621518808,0.0002644587749455825,0.1400207498423419,0.07954106231055598,0.007221758854283215,0.029985556482291433,0.0003254877230099477,0.0025021868706389732,0.0006713184287080172,0.07524869296336228,0.00105783509978233,0.2106922717008768,0.07008157536057937,0.01973269320747808,0.22092479199300202,0.002339443009133999,0.0008544052729011128,0.13359236731289542,0,0.16848058262302418,0.030860304737880668,0.0011188640478466954,0.013751856297170292,0.06749801655918791
0.10106382978723404,0,0.005319148936170213,0,0.06648936170212766,0,0.04521276595744681,0.015957446808510637,0.005319148936170213,0.06914893617021277,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.14627659574468085,0,0,0.26063829787234044,0.047872340425531915,0,0.06382978723404255,0.047872340425531915,0.03723404255319149,0,0.013297872340425532,0,0,0,0,0.02925531914893617,0.13297872340425532,0.0026595744680851063,0.4122340425531915,0,0.010638297872340425,0.23670212765957446,0.05585106382978723,0.015957446808510637,0.0026595744680851063,0.18617021276595744,0.06382978723404255,0,0,0.22606382978723405,0.06914893617021277,0,0.0398936170212766,0.13031914893617022,0.0851063829787234,0.031914893617021274,0.10638297872340426,0.15159574468085107,0.10106382978723404,0.05053191489361702,0.013297872340425532,0.047872340425531915,0.013297872340425532,0.005319148936170213,0.005319148936170213,0.010638297872340425,0.005319148936170213,0.2845744680851064,0.061170212765957445,0.013297872340425532,0.1196808510638298,0.0026595744680851063,0.25,0.07446808510638298,0.06382978723404255,0.0398936170212766,0.09042553191489362,0.010638297872340425,0.0026595744680851063,0,0.18085106382978725,0.0026595744680851063,0,0.09042553191489362,0,0.013297872340425532,0.0026595744680851063,0,0.010638297872340425,0.010638297872340425,0.0026595744680851063,0.013297872340425532,0.0026595744680851063,0.09042553191489362,0.13031914893617022,0.010638297872340425,0.005319148936170213,0.005319148936170213,0.05319148936170213,0,0.10904255319148937,0.05319148936170213,0,0,0.03723404255319149,0.07180851063829788,0.0425531914893617,0.06914893617021277,0,0,0.010638297872340425,0.0851063829787234,0.05851063829787234,0.03723404255319149,0.07446808510638298,0,0.17553191489361702,0.047872340425531915,0.007978723404255319,0.0026595744680851063,0,0,0,0.015957446808510637,0,0.08244680851063829,0.010638297872340425,0.010638297872340425,0.09574468085106383,0.005319148936170213,0,0.09308510638297872,0,0.2393617021276596,0.0026595744680851063,0,0.010638297872340425,0.05319148936170213
0.14707655213984328,0.0012055455093429777,0,0,0.06871609403254973,0.004822182037371911,0.048824593128390596,0.022905364677516575,0.003616636528028933,0.2115732368896926,0.0018083182640144665,0.02652200120554551,0.02471368294153104,0.1717902350813743,0,0.0006027727546714888,0.26100060277275466,0.054249547920433995,0,0.12839059674502712,0.016877637130801686,0.062085593731163354,0.003616636528028933,0.017480409885473176,0,0.028330319469559977,0.004219409282700422,0,0.14647377938517178,0.2489451476793249,0,0.25557564798071125,0.0012055455093429777,0.009041591320072333,0.14406268836648584,0.02591922845087402,0.01567209162145871,0.0012055455093429777,0.2001205545509343,0.0759493670886076,0.0024110910186859553,0,0.25075346594333936,0.0753465943339361,0.007836045810729355,0.028933092224231464,0.2549728752260398,0.09523809523809523,0.07233273056057866,0.1723930078360458,0.2007233273056058,0.1416515973477999,0.0379746835443038,0.008438818565400843,0.03496081977094635,0.0379746835443038,0.011452682338758288,0.003616636528028933,0.014466546112115732,0.007836045810729355,0.29957805907172996,0.037371910789632305,0.004822182037371911,0.20735382760699217,0.004822182037371911,0.3435804701627486,0.17781796262808922,0.12658227848101267,0.039783001808318265,0.19349005424954793,0.008438818565400843,0.004822182037371911,0.0006027727546714888,0.20253164556962025,0.007233273056057866,0,0.1567209162145871,0.0030138637733574444,0.0108499095840868,0,0.0012055455093429777,0.009644364074743821,0.03496081977094635,0.0006027727546714888,0.009041591320072333,0.011452682338758288,0.13562386980108498,0.09342977697408077,0.007233273056057866,0.0030138637733574444,0.011452682338758288,0.039783001808318265,0,0.09764918625678119,0.08197709463532249,0,0,0.05786618444846293,0.054249547920433995,0.06690777576853527,0.15551537070524413,0.0006027727546714888,0.0006027727546714888,0.003616636528028933,0.09764918625678119,0.03676913803496082,0.006630500301386378,0.09403254972875226,0,0.07836045810729356,0.03496081977094635,0.004822182037371911,0.018685955394816153,0.0006027727546714888,0.0012055455093429777,0,0.04581072935503315,0,0.14707655213984328,0.03134418324291742,0.0162748643761302,0.20373719107896324,0.0018083182640144665,0,0.1024713682941531,0,0.1024713682941531,0.019891500904159132,0.0006027727546714888,0.009041591320072333,0.05726341169379144
0.01984126984126984,0,0,0,0.15476190476190477,0.011904761904761904,0.01984126984126984,0,0,0.051587301587301584,0.01984126984126984,0.003968253968253968,0.003968253968253968,0.031746031746031744,0,0,0.09126984126984126,0.09126984126984126,0,0.023809523809523808,0.8968253968253969,0.023809523809523808,0.003968253968253968,0.01984126984126984,0,0.007936507936507936,0,0,0.003968253968253968,0.08333333333333333,0,0.08333333333333333,0.003968253968253968,0.007936507936507936,0.023809523809523808,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.07142857142857142,0.011904761904761904,0,0.003968253968253968,0.06746031746031746,0.01984126984126984,0.047619047619047616,0.015873015873015872,0.023809523809523808,0.015873015873015872,0.027777777777777776,0.05952380952380952,0.10714285714285714,0.05952380952380952,0.023809523809523808,0.01984126984126984,0.011904761904761904,0.01984126984126984,0,0.007936507936507936,0.007936507936507936,0.003968253968253968,0.17063492063492064,0.003968253968253968,0.015873015873015872,0.07539682539682539,0.003968253968253968,0.14285714285714285,0.04365079365079365,0.03571428571428571,0.023809523809523808,0.047619047619047616,0.007936507936507936,0.007936507936507936,0,0.01984126984126984,0,0,0.03571428571428571,0,0.003968253968253968,0,0,0.011904761904761904,0.007936507936507936,0,0.003968253968253968,0.007936507936507936,0.05952380952380952,0.031746031746031744,0,0.003968253968253968,0.003968253968253968,0.003968253968253968,0,0.023809523809523808,0.007936507936507936,0,0,0.015873015873015872,0.007936507936507936,0.011904761904761904,0.05555555555555555,0,0,0,0.051587301587301584,0.011904761904761904,0,0.0992063492063492,0,0.06349206349206349,0.011904761904761904,0.003968253968253968,0.011904761904761904,0,0,0,0.01984126984126984,0,0.011904761904761904,0,0.8888888888888888,0.20238095238095238,0.01984126984126984,0,0.051587301587301584,0,0.07936507936507936,0,0.876984126984127,0.003968253968253968,0.10714285714285714
0.03327705111866652,0.00011501814986404854,0.0005244827633800614,0.00017942831378791574,0,0.001978312177661635,0.11033001007558993,0.005769310397180675,0.002047323067580064,0.0775958446242817,0.010158402995992768,0.005272431989767986,0.006381206954457414,0.06314496427536265,0,0.00021623412174441128,0.1455117617560051,0.7076330644975777,0.000395662435532327,0.04658235069493966,0.008285907516206057,0.022515953017386143,0.002153139765454989,0.013190281426409087,0,0.003735789507584297,0.009574110794683401,0.000634900187249548,0.0060821597648108875,0.144241961381506,0.0004922776814181278,0.12905496487345702,0.0013802177983685826,0.00488137028023022,0.06878545434469559,0.008989818593374034,0.01956688765487194,0.006100562668789135,0.16144867660116766,0.062063793666640596,0.006772268663995179,0.0030456806084000056,0.1383668342864504,0.03182322170438495,0.04846864835271006,0.01767598927110698,0.061612922519173524,0.03714166095409856,0.023353285148396418,0.1711148019157423,0.17595476566202148,0.10213611707927511,0.020698666249534176,0.023256669902510615,0.016613221566363173,0.037477513951701576,0.002999673348454386,0.0037633938635516684,0.017399945711433263,0.018090054610617554,0.2729656739833546,0.015674673463472535,0.020684864071550492,0.13483347672262683,0.007411769577239288,0.20796661713218345,0.04887351224023151,0.03596847582548526,0.021002314165175263,0.14650551857083047,0.0036161706317256862,0.04004471905666714,0.000013802177983685825,0.05484985530716747,0.01558725966957586,0.00004140653395105748,0.1453323334422172,0.005010190608077955,0.0016102540980966796,0.000869537212972207,0.00044627042147250834,0.026619800604535396,0.00988235943631905,0.002304963723275533,0.008722976485689442,0.011879074517958934,0.0992974691406304,0.09360177035936271,0.005000989156088831,0.002709827610796984,0.01007098920209609,0.03560501847191487,0.00002300362997280971,0.0812718246939367,0.033654310650220606,0.0004830762294290039,0.0004830762294290039,0.03242131608367801,0.04089125263966654,0.018320090910345654,0.11557483770939055,0.0025580036529764395,0.0003634573535703934,0.0008051270490483398,0.08325013687159834,0.178742805614726,0.011690444752181894,0.7967169219302807,0.0014538294142815737,0.03355769540433481,0.016613221566363173,0.008953012785417538,0.021006914891169827,0.00008281306790211496,0.0024843920370634484,0.0000874137938966769,0.040122931398574695,0.0003818602575486412,0.022111089129864692,0.004494909296687017,0.03849887512249433,0.20396398551691458,0.01007098920209609,0.003639174261698496,0.0572882400842853,0.00007361161591299107,0.05931255952189256,0.005760108945191552,0.003096288594340187,0.010047985572123282,0.7131171298830955
0.04598393574297189,0,0.0008032128514056225,0.00030120481927710846,0.04317269076305221,0,0.02108433734939759,0.11546184738955824,0.0022088353413654616,0.07208835341365462,0.0008032128514056225,0.012751004016064257,0.006224899598393574,0.13122489959839356,0,0.0006024096385542169,0.10532128514056224,0.02389558232931727,0,0.06967871485943775,0.02459839357429719,0.01997991967871486,0.002108433734939759,0.0049196787148594375,0,0.006626506024096385,0.0014056224899598394,0.00010040160642570282,0.006526104417670682,0.09799196787148594,0.00010040160642570282,0.1280120481927711,0.0009036144578313253,0.006224899598393574,0.07028112449799197,0.01104417670682731,0.008734939759036145,0.003112449799196787,0.09467871485943775,0.048493975903614456,0.0024096385542168677,0.0009036144578313253,0.09026104417670683,0.022389558232931726,0.008433734939759036,0.009437751004016065,0.04708835341365462,0.02279116465863454,0.024297188755020082,0.07088353413654619,0.10582329317269076,0.05582329317269076,0.01746987951807229,0.01827309236947791,0.02108433734939759,0.022590361445783132,0.002008032128514056,0.004016064257028112,0.02279116465863454,0.0035140562248995983,0.11124497991967872,0.013654618473895583,0.006726907630522088,0.0788152610441767,0.017771084337349398,0.12951807228915663,0.06987951807228916,0.03313253012048193,0.01566265060240964,0.06265060240963856,0.0007028112449799197,0.002108433734939759,0.00020080321285140563,0.05642570281124498,0.010642570281124497,0,0.06104417670682731,0.026305220883534135,0.03293172690763052,0.0006024096385542169,0,0.0069277108433734936,0.010542168674698794,0.00030120481927710846,0.00572289156626506,0.004016064257028112,0.05321285140562249,0.04387550200803213,0.002710843373493976,0.002108433734939759,0.005421686746987952,0.02469879518072289,0.00010040160642570282,0.07248995983935742,0.015863453815261046,0,0,0.02530120481927711,0.04477911646586345,0.03393574297188755,0.07560240963855422,0.00040160642570281126,0,0.011546184738955823,0.04086345381526105,0.015863453815261046,0.009939759036144578,0.04176706827309237,0.00010040160642570282,0.0430722891566265,0.02108433734939759,0.008132530120481927,0.01395582329317269,0,0.00020080321285140563,0,0.025502008032128515,0,0.029417670682730924,0.010943775100401607,0.007429718875502008,0.06757028112449799,0.0008032128514056225,0,0.05040160642570281,0,0.05040160642570281,0.006626506024096385,0.00030120481927710846,0.0036144578313253013,0.025602409638554216
0.0717691089942442,0.00015556226608468078,0.0007412084442858319,0.00004575360767196493,0.21944345311627822,0.0019216515222225273,0,0.011108975942753086,0.0019033500791537413,0.21852838096283891,0.001949103686825706,0.011008318005874764,0.009901080700213212,0.10784125328282135,0,0.00012811010148150182,0.2794813371034306,0.05047537998371172,0.00009150721534392987,0.09769310310117953,0.00827225226709126,0.04706216085138313,0.0011255387487303374,0.007686606088890109,0.000018301443068785975,0.006899644036932312,0.0015464719393124147,0.00024706948142861067,0.006982000530741849,0.3143181339848647,0.0002013158737566457,0.19424236601055994,0.0011255387487303374,0.009214776585133738,0.1205516054940932,0.0160503655713253,0.02016819026180214,0.004346592728836669,0.6574427393599985,0.0871514718935588,0.0046028129317996725,0.0009516750395768707,0.2673291789057567,0.06464069691895206,0.018960295019262267,0.016498750926510555,0.08804824260392932,0.041553426487678555,0.039851392282281455,0.18474391705786,0.21325756535902857,0.13071805711880383,0.01902435007000302,0.024084699078522342,0.016132722065134837,0.031149056103073728,0.0037151929429635527,0.003458972740000549,0.006945397644604277,0.014201919821377916,0.2733686551184561,0.020305451084818037,0.008903652052964376,0.2653068694466559,0.010276260283123324,0.293555146823327,0.08315260658302907,0.071229216423715,0.19835103997950237,0.3369387176178842,0.00484073169169389,0.029245706023919987,0.000018301443068785975,0.1034580576678471,0.009443544623493562,0.00005490432920635792,0.16091543818230067,0.0037517958291011246,0.002653709244973966,0.0007320577227514389,0,0.01954594119746342,0.022867653114448074,0.0006039476212699372,0.0037883987152386965,0.014668606619631958,0.12718587860652814,0.12169544568589233,0.007988579899525077,0.0030654917140216504,0.007906223405715541,0.059562046467363954,0.000009150721534392988,0.10042916883996303,0.06072418810223186,0.0003568781398413265,0.0003568781398413265,0.04177304380450399,0.08379315709043658,0.04007100959910689,0.18871533020378656,0.0009974286472488355,0,0.0010797851410583724,0.0925046439911787,0.3315397919125923,0.04500324850614471,0.8466705099697112,0.0004666867982540423,0.0418920031844511,0.016132722065134837,0.011895937994710884,0.02407554835698795,0.00009150721534392987,0.0023059818266670325,0.00010065793687832286,0.03320796844831215,0.0004300839121164704,0.04614708869794383,0.009873628535610033,0.022712090848363394,0.3177039009525901,0.001949103686825706,0.0003019738106349686,0.0833630731783201,0,0.05836330194635847,0.012435830565240068,0.0011255387487303374,0.0030014366632808995,0.05536186528307757
0.05705640803976659,0.0003241841365895829,0.0020531661984006916,0,0.06775448454722283,0.06213529284633672,0.06559325696995894,0,0.005457099632591312,0.1838124054462935,0.0006483682731791658,0.007132051004970824,0.010914199265182624,0.13102442187162308,0,0.00016209206829479145,0.14880051869461855,0.04084720121028744,0.00005403068943159715,0.08617894964339745,0.010698076507456236,0.03728117570780203,0.002593473092716663,0.028474173330451696,0,0.016209206829479145,0.0027555651610114544,0.0002161227577263886,0.009941646855413875,0.1591203803760536,0.00016209206829479145,0.13588718392046684,0.0013507672357899287,0.006699805489518046,0.083423384482386,0.008807002377350335,0.014102009941646855,0.0024313810244218715,0.1651177869029609,0.06597147179598012,0.0030797492976010372,0.0012967365463583316,0.13950724011238383,0.034687702615085365,0.009077155824508321,0.017181759239247894,0.07985735897990058,0.03501188675167495,0.035390101577696134,0.11713853468770262,0.13680570564080397,0.08007348173762698,0.019829263021396152,0.02685325264750378,0.012102874432677761,0.02366544197103955,0.003944240328506592,0.004916792738275341,0.009563432029392695,0.009293278582234709,0.18089474821698726,0.01907283336935379,0.007564296520423601,0.13291549600172897,0.018262373027879836,0.20569483466609034,0.08834017722066134,0.06429652042360061,0.04084720121028744,0.19488869677977091,0.003566025502485412,0.007456235141560406,0.00005403068943159715,0.09412146098984223,0.009833585476550681,0.0001080613788631943,0.10238815647287659,0.01572293062459477,0.011670628917224984,0.0006483682731791658,0.0001080613788631943,0.012102874432677761,0.019667170953101363,0.00037821482602118004,0.005943375837475686,0.008374756861897557,0.07796628484979469,0.08201858655716447,0.008428787551329154,0.002971687918737843,0.008861033066781931,0.03193213745407392,0.00005403068943159715,0.0833693537929544,0.03566025502485412,0.0002161227577263886,0.0002161227577263886,0.034633671925653774,0.04824940566241625,0.07110438729198185,0.14312729630430085,0.00037821482602118004,0,0.0050788848065701315,0.05435487356818673,0.05289604495353361,0.023935595418197536,0.0965528420142641,0.0002161227577263886,0.05073481737626972,0.012102874432677761,0.012264966500972552,0.021288091636049274,0.00005403068943159715,0.0018910741301059002,0.0008104603414739572,0.025664577480008645,0.00016209206829479145,0.046844607737194725,0.02231467473524962,0.014750378214826021,0.11967797709098768,0.0006483682731791658,0.00005403068943159715,0.06429652042360061,0,0.06402636697644262,0.012102874432677761,0.0005943375837475686,0.003349902744759023,0.04300842878755133
0.25852163921869015,0.0007659900421294523,0.002297970126388357,0,0.17043278437380313,0.008425890463423975,0.07966296438146304,0.038682497127537345,0,0.08081194944465722,0.002297970126388357,0.013404825737265416,0.011489850631941785,0.23324396782841822,0,0.0007659900421294523,0.21600919188050555,0.10149368058215243,0.0011489850631941786,0.10225967062428189,0.013787820758330141,0.06625813864419762,0.0038299502106472617,0.5779394867866717,0,0.08234392952891613,0.0065109153581003444,0,0.00804289544235925,0.2240520873228648,0.0007659900421294523,0.2596706242818843,0.0007659900421294523,0.010340865568747606,0.1535810034469552,0.024128686327077747,0.014553810800459595,0.0034469551895825352,0.14898506319417848,0.0674071237073918,0.006127920337035618,0.0007659900421294523,0.20681731137495213,0.052087322864802756,0.015319800842589047,0.027575641516660282,0.4998085024894676,0.09842972041363462,0.04136346227499042,0.15626196859440827,0.22366909230180007,0.27882037533512066,0.04481041746457296,0.0076599004212945234,0.02719264649559556,0.043278437380314054,0.012255840674071237,0.003063960168517809,0.02068173113749521,0.01876675603217158,0.2619685944082727,0.04442742244350823,0.00804289544235925,0.22366909230180007,0.023362696284948296,0.33129069322098814,0.20030639601685177,0.22481807736499426,0.031788586748372274,0.11451551129835312,0.00497893527384144,0.028724626579854463,0.0007659900421294523,0.2903102259670624,0.0076599004212945234,0.00038299502106472615,0.13864419762543087,0.002680965147453083,0.003063960168517809,0.0007659900421294523,0,0.024511681348142474,0.057449253159708925,0.0011489850631941786,0.007276905400229797,0.02987361164304864,0.27154346993489087,0.14707008808885486,0.0076599004212945234,0.0019149751053236309,0.010723860589812333,0.025660666411336654,0,0.07736499425507469,0.11374952125622367,0.0007659900421294523,0.0007659900421294523,0.04481041746457296,0.05591727307545002,0.050555342780543855,0.14132516277288396,0.0007659900421294523,0,0.0019149751053236309,0.13864419762543087,0.12102642665645347,0.010340865568747606,0.16430486403676753,0,0.06013021830716201,0.02719264649559556,0.0034469551895825352,0.027575641516660282,0.0007659900421294523,0.002297970126388357,0,0.0425124473381846,0.0007659900421294523,0.2952891612409039,0.1214094216775182,0.015319800842589047,0.11145155112983532,0.002297970126388357,0.0007659900421294523,0.09459977020298736,0,0.08081194944465722,0.038299502106472615,0.0011489850631941786,0.00995787054768288,0.10723860589812333
0.19012376451189233,0.0002492546327808189,0.003364937542541055,0.00012462731639040946,0.16168956294158812,0.006883262551408768,0.22894038020918217,0.032614010027705614,0.0020227972121827993,0,0.0017351957128203162,0.01918302000747764,0.026047109125595574,0.21903730191446733,0,0.00039305538246206057,0.3180297379950341,0.0667043744188053,0.00018214761626290612,0.16075006471033737,0.02226035605065621,0.06507463258908457,0.0021090776619915445,0.06611958470343492,0.000019173433290832224,0.03743612850034991,0.003518325008867713,0.0000766937331633289,0.01345975017016422,0.3977241134683782,0.00013421403303582555,0.31182713232544984,0.0016489152630115712,0.01281744015492134,0.1764243464255927,0.03153071104677359,0.018847484924888074,0.004179808457401424,0.35306918733403,0.09842681979848722,0.005253520721688029,0.002080317512055296,0.29849200947167603,0.08543681874394839,0.00991266501136026,0.031454017313610264,0.2233704978381954,0.08013536443903327,0.09289528429408211,0.21800193651676236,0.24796042603368773,0.18097803683216535,0.040820239476181804,0.0043331959237280825,0.0481349042766343,0.06029086098302192,0.009232008129535715,0.0024446127445811082,0.013728178236235872,0.013948672719080442,0.3072255083356501,0.03587349368714709,0.007698133466269137,0.30327578107773867,0.014514289001159992,0.3604509591510004,0.2018962525524633,0.14146159081976015,0.04128040187516178,0.6122748319927908,0.006097151786484647,0.03423416514078093,0.0002684280660716511,0.25344402795486576,0.010919270259128951,0.00009586716645416112,0.18970194897949402,0.007094170317607922,0.005426081621305519,0.0014667676467486652,0.0000766937331633289,0.019048805974441814,0.06035796799953984,0.0002492546327808189,0.004707077872899311,0.019029632541150983,0.173989320397657,0.14422256521364,0.011714967740698488,0.0032498969427960617,0.009989358744523589,0.0639050531583438,0.000019173433290832224,0.11564456289365455,0.084852029028578,0.000431402249043725,0.000431402249043725,0.06197812311261516,0.10003738819491713,0.09706550603483813,0.2790597348314176,0.0010545388309957722,0.00017256089961749,0.0022624651283182024,0.12482863743996318,0.12236485126209125,0.016575433079924456,0.27945279021387964,0.00020132104955373833,0.10189721122412784,0.0481349042766343,0.001716022279529484,0.029776341900662442,0.00022049448284457057,0.002665107227425679,0.0004122288157528928,0.06544851453825579,0.0009394982312507789,0.1550651417396056,0.05062745060444249,0.02334365503158823,0.22299661588902417,0.001716022279529484,0.0006423100152428794,0.1325747044894594,0,0.12294964097746162,0.028050732904487542,0.0013996606302307522,0.007918627949113709,0.07103757034253338
